"","chromosome","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"214271_x_at","chr2",-0.193252569158263,13.2792437386098,-2.95108531317685,0.00504549667898264,0.999929693523229,-2.85607873237012
"209270_at","chr16_KI270855v1_alt",-0.263882952290655,6.35141018641421,-2.94154456163299,0.00517696456909613,0.999929693523229,-2.86817151746628
"205047_s_at","chr12",-1.26588090824716,6.77530456611175,-2.92363923214802,0.00543237230498945,0.999929693523229,-2.89081213876167
"209671_x_at","chr17",0.196937391867261,6.40956043018954,2.90601173469947,0.00569526506914812,0.999929693523229,-2.91303166280614
"215951_at","chr22",0.200717193584445,5.35325684333821,2.89323350696075,0.00589320222320766,0.999929693523229,-2.92909487164323
"210683_at","chr17_KI270857v1_alt",-0.495916264293651,6.68147342702372,-2.87885779179945,0.00612353824212801,0.999929693523229,-2.94712177614079
"209528_s_at","chr17",-0.280419218815362,6.8952791428563,-2.87372171532248,0.0062078443275374,0.999929693523229,-2.95355082650582
"216815_at","chr3",0.193265327984505,4.5256019859023,2.87209638514586,0.00623474753877994,0.999929693523229,-2.95558405532961
"201045_s_at","chr1",-0.302426586438949,6.12592939524283,-2.86811500304038,0.00630110835958286,0.999929693523229,-2.96056203786157
"200061_s_at","chr1",-0.127841188311498,14.5131699988774,-2.86149877890128,0.006412841601055,0.999929693523229,-2.96882627202169
"219300_s_at","chr5",-0.387503182500671,5.69481091000631,-2.85953600422435,0.00644634128912051,0.999929693523229,-2.97127598827347
"217428_s_at","chr3",-0.11423083449436,3.64397276235014,-2.84522569578967,0.00669554568470825,0.999929693523229,-2.98910928909685
"221395_at","chr6_GL000252v2_alt",0.179080849597761,4.16551582422334,2.83677757130708,0.00684683744153579,0.999929693523229,-2.99961461153722
"206252_s_at","chr13",-0.757728453897878,6.39064298091489,-2.83349469871523,0.00690648032487196,0.999929693523229,-3.00369233886737
"221320_at","chr6_GL000251v2_alt",-0.204518278135118,4.61306615775548,-2.8120023693954,0.00730902496444437,0.999929693523229,-3.03032496080358
"214668_at","chr2",0.259582015751331,4.29599827729292,2.80986160492675,0.00735029091268625,0.999929693523229,-3.03297166206135
"202463_s_at","chr1",-0.241191841275164,7.67919817818887,-2.80752335105139,0.00739561056772564,0.999929693523229,-3.0358612630269
"200834_s_at","chr1",-0.176980288616718,13.9786818345386,-2.807253243336,0.00740086241485315,0.999929693523229,-3.03619497554629
"215901_at","chr22",0.128945755862796,3.75028927214804,2.80555727737021,0.00743391708963186,0.999929693523229,-3.03828990354898
"216562_at","chr3",-0.190616683168065,6.04978847817036,-2.80132599380659,0.00751698329121635,0.999929693523229,-3.04351352620848
"209508_x_at","chr17",0.210908543873645,7.10705003725675,2.78869582403158,0.00777007656157422,0.999929693523229,-3.05907989553401
"203472_s_at","chr10",0.240623402593129,6.51485768947279,2.7885661377978,0.00777271578906593,0.999929693523229,-3.05923952870407
"204523_at","chr11",0.271174110046507,8.03659583883367,2.78150013304197,0.00791777668064407,0.999929693523229,-3.06793097361699
"217433_at","chr3",0.211098220580218,4.83905833183043,2.77983395736508,0.00795234560119786,0.999929693523229,-3.0699786444815
"220228_at","chr6",0.150878004487186,4.23799684665757,2.77826643346744,0.00798499527151202,0.999929693523229,-3.07190445205138
"202699_s_at","chr1",-0.277628259575581,6.44746374757537,-2.76803905606784,0.00820108397899309,0.999929693523229,-3.08445457845225
"209461_x_at","chr17",-0.202139439433218,8.3064942265294,-2.76766408967945,0.00820910832475805,0.999929693523229,-3.08491421182564
"207768_at","chr15",-0.166736181383499,3.75040404563631,-2.73944606443507,0.00883424313765176,0.999929693523229,-3.11940313780682
"220035_at","chr6",0.234869768538286,6.41616677967477,2.73445926009607,0.00894918971648097,0.999929693523229,-3.12547734417526
"200062_s_at","chr1",-0.110898376142858,14.264943479652,-2.73113356528268,0.00902661338960452,0.999929693523229,-3.12952472340027
"220186_s_at","chr6",-0.451046471715463,7.78255304733647,-2.72297207246783,0.00921924466728363,0.999929693523229,-3.13944535980639
"207179_at","chr14",0.27777430800367,4.66537009698384,2.71757097397117,0.00934880199881976,0.999929693523229,-3.14600127279081
"207230_at","chr14",0.269203469651403,5.33020460520922,2.71445472145825,0.00942431414512344,0.999929693523229,-3.14978041513521
"203368_at","chr10",-0.289167189066429,6.98231183806276,-2.71395590368788,0.00943645345017405,0.999929693523229,-3.15038511012397
"200088_x_at","chr1",-0.166883086029074,13.9540235834859,-2.71375231219398,0.00944141222610529,0.999929693523229,-3.15063189683163
"213926_s_at","chr2",-0.389314639926321,5.34062049675431,-2.71156851055986,0.00949475331705974,0.999929693523229,-3.15327835718978
"202886_s_at","chr10",-0.632651217784137,9.2792216202336,-2.71141522335523,0.00949850789596426,0.999929693523229,-3.15346407365687
"205402_x_at","chr12",0.209772702551823,6.19954881746662,2.70540962881967,0.00964668931840043,0.999929693523229,-3.16073544080718
"204654_s_at","chr11",0.189932263681442,4.72809523842975,2.70339556793175,0.00969685921669804,0.999929693523229,-3.16317191244328
"217678_at","chr3",-0.447583525290051,4.17579713054201,-2.6990426217149,0.00980611278865988,0.999929693523229,-3.16843422066366
"214337_at","chr2",-0.351225191905034,4.77670300659517,-2.6990156173846,0.00980679408969166,0.999929693523229,-3.16846685107335
"203833_s_at","chr11",-0.288395081506843,8.22619741653987,-2.69769174946121,0.00984024790698602,0.999929693523229,-3.17006630157191
"219697_at","chr5_KI270897v1_alt",0.237602340002261,5.75871758328378,2.69697275092337,0.00985846084639434,0.999929693523229,-3.17093477965618
"202022_at","chr1",0.355113771071437,8.61306397472976,2.69441653552153,0.00992346403192112,0.999929693523229,-3.17402134405776
"206309_at","chr13",0.201038901964636,4.37885531626412,2.69320214140378,0.00995448353992945,0.999929693523229,-3.17548709850614
"213506_at","chr2",-0.630015895622124,8.87494472729894,-2.68836249760169,0.010078992621726,0.999929693523229,-3.18132465625913
"214779_s_at","chr2",-0.210434325684425,7.30040031749314,-2.68789496091669,0.0100910965367902,0.999929693523229,-3.18188827344258
"216121_at","chr22",-0.124994828929712,4.09170465644037,-2.68690021540272,0.0101168937388991,0.999929693523229,-3.18308725285921
"222222_s_at","chr6_GL000256v2_alt",-0.235185925336221,5.70324255411718,-2.68523109480851,0.0101603162649983,0.999929693523229,-3.18509848416603
"214013_s_at","chr2",-0.181986059665827,4.59195092178541,-2.68238485216075,0.010234757759012,0.999929693523229,-3.18852642474131
"216537_s_at","chr2_KI270894v1_alt",-0.153956081605383,7.02856676783843,-2.67395164329997,0.0104582791999886,0.999929693523229,-3.19867068518017
"219427_at","chr5",0.305062971616577,6.60710313174625,2.66418824771477,0.0107226609666008,0.999929693523229,-3.21039161463963
"220602_s_at","chr6",-0.278643357409111,5.99548659453335,-2.66221113765338,0.0107769413632861,0.999929693523229,-3.2127620590083
"213377_x_at","chr2",-0.148559283460306,14.3462604545657,-2.66162299865668,0.0107931370463469,0.999929693523229,-3.21346700466572
"222099_s_at","chr6_GL000255v2_alt",-0.170414562804979,8.15297443079053,-2.65010709579239,0.0111147931881274,0.999929693523229,-3.22725146935716
"201424_s_at","chr1",0.265621023829153,9.6793450610427,2.64401517600856,0.0112884879586823,0.999929693523229,-3.23452913863773
"213801_x_at","chr2",-0.218563450133093,14.0534178925113,-2.63575360379994,0.0115280265305992,0.999929693523229,-3.24438285206467
"221798_x_at","chr6_GL000254v2_alt",-0.180856118186213,14.4280412796621,-2.632261946298,0.0116306597417028,0.999929693523229,-3.24854188144773
"205975_s_at","chr12",0.246168258060628,4.56867215864873,2.63002371075246,0.0116968902188053,0.999929693523229,-3.25120618575592
"213945_s_at","chr2",-0.196656608587626,5.43694092342876,-2.6255503704512,0.0118302961292767,0.999929693523229,-3.25652700343516
"200049_at","chr1",0.197922667044876,7.43854380449374,2.62388358346829,0.0118803595030571,0.999929693523229,-3.25850817661207
"219499_at","chr5",-0.46390309509373,7.8163234754029,-2.62000084285849,0.011997735017844,0.999929693523229,-3.26312034470846
"203861_s_at","chr11",0.23697251998967,5.15152553819779,2.61605275769629,0.0121181748919485,0.999929693523229,-3.26780592451494
"211559_s_at","chr19",0.284135355932071,4.6668190615907,2.61201013869569,0.0122426456540752,0.999929693523229,-3.27259928890471
"218874_s_at","chr5",0.265585352603662,5.39902262845787,2.61040592272223,0.012292362642039,0.999929693523229,-3.27450018160261
"219282_s_at","chr5",-0.207593841597319,6.53048394064201,-2.59811255102269,0.0126795330681629,0.999929693523229,-3.28904359394907
"200809_x_at","chr1",-0.159594712059526,13.9376038028596,-2.59109501021617,0.0129055176782833,0.999929693523229,-3.29732687499294
"219874_at","chr6",-0.480704906715556,6.17935636469728,-2.58760235605405,0.0130193587690602,0.999929693523229,-3.30144441171703
"207360_s_at","chr14_KI270846v1_alt",0.152670599310206,6.48416860508528,2.58698004909114,0.0130397386444758,0.999929693523229,-3.30217770251373
"216057_at","chr22",-0.133244563732756,3.83495082537716,-2.58616052063071,0.0130666218145079,0.999929693523229,-3.30314322373522
"218266_s_at","chr4",-0.253052028114556,5.55032038921983,-2.58553139032627,0.013087293687462,0.999929693523229,-3.30388430222162
"216929_x_at","chr3",0.419741203313154,4.83530025999548,2.58482408079408,0.0131105700666969,0.999929693523229,-3.30471733988091
"396_f_at","chr7",0.45149452476052,9.41478203397283,2.58028609839728,0.0132608101378258,0.999929693523229,-3.31005866183804
"217395_at","chr3",0.223456633510112,6.27000091471043,2.57999272903585,0.0132705767348663,0.999929693523229,-3.31040376771477
"210270_at","chr17",0.346167299667236,5.83405599902722,2.57792401817347,0.0133396333001707,0.999929693523229,-3.31283662009299
"50314_i_at","chr7",0.190865686845783,5.97286473189813,2.57781057711487,0.0133434296082768,0.999929693523229,-3.31296999489169
"213078_x_at","chr19_KI270917v1_alt",0.159962787365887,4.68656682540472,2.57586685838683,0.0134086297792811,0.999929693523229,-3.31525470339584
"204734_at","chr11",-0.180457862168259,4.46742496796328,-2.57286461666886,0.0135099093161543,0.999929693523229,-3.31878155767823
"216284_at","chr22",0.140712041348719,4.67815421814616,2.56816725102107,0.0136697760435149,0.999929693523229,-3.32429467709381
"206774_at","chr14",0.170617364176605,4.95659350248008,2.56508863447025,0.0137754866375657,0.999929693523229,-3.32790457254635
"203958_s_at","chr11",-0.21258217903221,5.91752600220693,-2.56271284025845,0.0138575740510401,0.999929693523229,-3.33068853689406
"204417_at","chr11",0.314566471197939,8.36637901312799,2.5621721496963,0.0138763180251938,0.999929693523229,-3.33132189806569
"215364_s_at","chr20",0.224909063080954,5.98470959849158,2.55896138610305,0.013988102265391,0.999929693523229,-3.3350812664652
"220438_at","chr6",0.167274598318415,4.67373072231681,2.55747358157103,0.0140401790056733,0.999929693523229,-3.33682229730038
"217015_at","chr3",0.130450161517676,3.87634950918772,2.55171245330603,0.0142435054829294,0.999929693523229,-3.34355807276591
"221512_at","chr6_GL000252v2_alt",0.247935111100529,7.51169811236676,2.54537186866776,0.0144703845225956,0.999929693523229,-3.35096045776239
"206081_at","chr12",0.292343622127659,5.45274626274008,2.54362407932067,0.0145335007192038,0.999929693523229,-3.35299892424436
"213455_at","chr2",-0.334888561383121,9.52808220604856,-2.54333987856266,0.0145437874715578,0.999929693523229,-3.35333030858775
"218297_at","chr4",0.302833402466263,7.5140214909072,2.54225445155844,0.0145831360168494,0.999929693523229,-3.35459572861004
"214330_at","chr2",0.226971983911759,5.09575610982832,2.54207405597458,0.0145896850548756,0.999929693523229,-3.35480600610003
"218697_at","chr5",0.246848159984352,7.02716224874439,2.54077740904224,0.0146368371552151,0.999929693523229,-3.35631716508616
"219375_at","chr5",-0.378045068948836,9.93406372827937,-2.53864268845198,0.0147147681450089,0.999929693523229,-3.35880400026379
"201366_at","chr1",0.247458045257781,11.1747689015209,2.53391138206052,0.0148888405620171,0.999929693523229,-3.3643110771697
"220007_at","chr6",0.312027193359203,5.84908794422109,2.52895035269828,0.0150733777817252,0.999929693523229,-3.3700786575558
"211092_s_at","chr18",0.123668134367963,4.53133745170159,2.5289177264976,0.0150745982544536,0.999929693523229,-3.37011656466205
"219483_s_at","chr5",0.155172453121387,5.82121441632231,2.51900272354882,0.0154496923092294,0.999929693523229,-3.38162222719936
"203740_at","chr11",-0.30384129531104,9.00208222552396,-2.51829823605071,0.0154766642502224,0.999929693523229,-3.38243865668545
"209196_at","chr16",-0.227246210128079,7.08335770236516,-2.5166743333018,0.0155390001171065,0.999929693523229,-3.38432004868734
"215608_at","chr21",0.208813583671008,4.76916551408629,2.51589510071144,0.015568993122462,0.999929693523229,-3.38522256717403
"218965_s_at","chr5",-0.209962870456778,7.24563634319903,-2.51516005481034,0.0155973336249999,0.999929693523229,-3.38607374695371
"206799_at","chr14",0.14506613536901,3.92919987718387,2.51449079744711,0.0156231783874533,0.999929693523229,-3.38684860787227
"210799_at","chr18",0.21707975461874,5.42048694759844,2.51152083633079,0.0157383402538894,0.999929693523229,-3.39028563978781
"213845_at","chr2",0.240108139681572,4.72857749365511,2.51140297690127,0.0157429262038669,0.999929693523229,-3.3904219816175
"217596_at","chr3",0.215176073941371,5.11877561163203,2.51016518424667,0.0157911625862449,0.999929693523229,-3.39185363814635
"209497_s_at","chr17",0.21313590124445,6.64014810451536,2.50597133162494,0.015955596443522,0.999929693523229,-3.39670102619552
"217611_at","chr3",-0.274506748587073,5.8976884837972,-2.50479174746084,0.0160021256016646,0.999929693523229,-3.39806350530812
"219560_at","chr5",0.246638279580408,5.86268438486142,2.49549395377456,0.0163732199429349,0.999929693523229,-3.40878871987639
"206480_at","chr13",-0.275331840607675,6.1017243168587,-2.49299050982186,0.0164744646747493,0.999929693523229,-3.41167218028816
"52078_at","chr7",0.168137168479563,8.25810778477972,2.49112441210024,0.0165503032414415,0.999929693523229,-3.41382035194378
"220260_at","chr6",0.235235498517642,5.808544133156,2.49096517787587,0.016556789207827,0.999929693523229,-3.41400360824972
"207833_s_at","chr15",0.223014270032573,5.8036726754297,2.49021460610969,0.0165873927669725,0.999929693523229,-3.41486731109011
"210662_at","chr17_KI270857v1_alt",-0.274872231803766,4.2703152926447,-2.48959206548023,0.0166128149858657,0.999929693523229,-3.41558355962348
"221475_s_at","chr6_GL000252v2_alt",-0.172877513550116,13.371618325734,-2.48870096642755,0.0166492656818867,0.999929693523229,-3.41660859324675
"218024_at","chr4",-0.244684229283553,13.1685528955748,-2.48767924438375,0.0166911488989004,0.999929693523229,-3.41778359569946
"208090_s_at","chr15",0.182123339446373,6.53377320342275,2.4873877211501,0.0167031167704729,0.999929693523229,-3.41811879745229
"212019_at","chr19",-0.514521806094097,6.65880418468695,-2.48705108247997,0.0167169464523033,0.999929693523229,-3.4185058431328
"214211_at","chr2",0.291844675301716,10.0568986477512,2.48593647938266,0.0167628104332183,0.999929693523229,-3.41978710480412
"214742_at","chr2",-0.178693649848178,6.35053935831058,-2.48573967989074,0.0167709202438801,0.999929693523229,-3.42001329233655
"202148_s_at","chr1",-0.259922687847993,6.57857625135055,-2.48417028059548,0.0168357203700442,0.999929693523229,-3.42181664178099
"212513_s_at","chr19",0.165508400636059,9.81734125194985,2.48340018694191,0.0168676003903465,0.999929693523229,-3.42270126786545
"216105_x_at","chr22",0.170744338302265,6.79270848835207,2.47473207365237,0.0172302367257589,0.999929693523229,-3.43264647589615
"33322_i_at","chr7",0.326893380553265,8.24513074075847,2.47356845335718,0.0172794521950036,0.999929693523229,-3.43397984363907
"204547_at","chr11",0.317341866160792,7.94803035860064,2.47112510374072,0.0173832090751903,0.999929693523229,-3.43677831987873
"202945_at","chr10",0.16303355372512,7.94623085893701,2.47011520578333,0.0174262591503101,0.999929693523229,-3.43793448333518
"205780_at","chr12",0.177018915915671,4.92299477690315,2.46803878528532,0.0175150769015994,0.999929693523229,-3.44031068435265
"216867_s_at","chr3",-0.2963785245917,6.77810489317458,-2.4679956049383,0.0175169282648194,0.999929693523229,-3.44036008520892
"217008_s_at","chr3",0.147281874927027,3.94601094087387,2.46584974464469,0.0176091560502012,0.999929693523229,-3.4428143771603
"212272_at","chr19",0.17147156720552,4.3349114178631,2.46345063308936,0.0177127892926419,0.999929693523229,-3.44555669843998
"218747_s_at","chr5",0.290646189494812,7.62772880600971,2.46183879804702,0.0177827249775222,0.999929693523229,-3.44739815465375
"211688_x_at","chr19",0.188941160763759,5.22349996826999,2.45797694150852,0.017951305352409,0.999929693523229,-3.45180701552883
"201778_s_at","chr1",0.17707429069277,10.0472001306994,2.4562868287636,0.0180255376154123,0.999929693523229,-3.45373511886805
"221480_at","chr6_GL000252v2_alt",0.326401264048735,6.39105700918976,2.4532739699913,0.0181585566223503,0.999929693523229,-3.45717010858972
"214396_s_at","chr2",0.172708073623538,4.45539322511719,2.45312353693594,0.01816522154285,0.999929693523229,-3.45734154752241
"220019_s_at","chr6",0.174756727742477,4.73086061756483,2.45226506099113,0.0182032986290803,0.999929693523229,-3.45831976785265
"201173_x_at","chr1",0.2689456472167,9.81826792394717,2.45216776592187,0.0182076186378354,0.999929693523229,-3.45843062017056
"208609_s_at","chr16",-0.203247596147444,6.4634097592954,-2.45170447247158,0.0182282021144849,0.999929693523229,-3.45895843072136
"202368_s_at","chr1",-0.30187576374129,7.53334580627939,-2.45079551751243,0.0182686469217787,0.999929693523229,-3.45999377743446
"217082_at","chr3",0.245927973513446,4.00206194678519,2.44814431440713,0.0183870791203938,0.999929693523229,-3.46301221828562
"201425_at","chr1",0.342974842940542,12.6001329913248,2.44287055776197,0.0186247316522566,0.999929693523229,-3.46901019910706
"220754_at","chr6",-0.131210579984286,3.94722894432178,-2.44102451788599,0.0187085745231961,0.999929693523229,-3.4711077690072
"214112_s_at","chr2",-0.264827486703595,8.43230610412414,-2.43837749104755,0.018829392129005,0.999929693523229,-3.47411366916393
"201254_x_at","chr1",-0.115343501981474,14.2219545480815,-2.43835413898567,0.0188304611140701,0.999929693523229,-3.47414017778965
"211547_s_at","chr19",0.182823280492089,4.58241242709215,2.43664675185223,0.0189087688621497,0.999929693523229,-3.4760779107138
"216833_x_at","chr3",0.172326164056797,5.38242902103438,2.43639455010821,0.0189203607900921,0.999929693523229,-3.47636406261339
"208531_at","chr16",-0.118409809084673,4.25123333777133,-2.4336125638798,0.0190486559921169,0.999929693523229,-3.47951926905615
"215145_s_at","chr20",-0.279782578173166,5.40632985674845,-2.43164521189089,0.0191398573327678,0.999929693523229,-3.48174913828222
"216915_s_at","chr3",-0.257998898989971,4.11050374803669,-2.43079102956856,0.0191795777426467,0.999929693523229,-3.48271693466919
"210624_s_at","chr17_GL000258v2_alt",-0.236054854027101,8.44836598325446,-2.43042683105977,0.0191965360121212,0.999929693523229,-3.48312950761172
"202700_s_at","chr1",-0.265357906311537,6.81759679555931,-2.42958389632762,0.019235837787168,0.999929693523229,-3.48408425022436
"211279_at","chr19",-0.136654446811415,5.38949300514753,-2.42944421469376,0.0192423574522559,0.999929693523229,-3.48424243856889
"222196_at","chr6_GL000256v2_alt",-0.313795162155311,4.23613593925035,-2.42739935262019,0.0193380306067287,0.999929693523229,-3.48655755037348
"217265_at","chr3",-0.105941022580394,4.11550198875182,-2.42708902750955,0.0193525873188189,0.999929693523229,-3.48690877713655
"207233_s_at","chr14",0.195036008912269,7.00615895586581,2.42705849346072,0.0193540201430234,0.999929693523229,-3.48694333407024
"211205_x_at","chr19",0.20517286644627,5.10690275610448,2.42632988127575,0.0193882390456998,0.999929693523229,-3.48776785740254
"207576_x_at","chr15",-0.481477250783265,7.11139347759752,-2.4223659506796,0.0195753623651613,0.999929693523229,-3.49225075164689
"204803_s_at","chr11",0.210572471977101,5.63262186845377,2.42236537649751,0.0195753895880375,0.999929693523229,-3.49225140065513
"212080_at","chr19",0.228369993161628,5.87633465852646,2.42063414159007,0.0196576257913589,0.999929693523229,-3.49420778933314
"202311_s_at","chr1",-0.162692591942669,4.56676168382207,-2.41933495935051,0.019719543615073,0.999929693523229,-3.49567533480813
"54970_at","chr7",0.261832860674106,7.4134043386107,2.41642721452544,0.0198587625935923,0.999929693523229,-3.4989580317003
"212952_at","chr19_KI270886v1_alt",-0.381747425678588,9.16338917484975,-2.41368216388234,0.0199910055063238,0.999929693523229,-3.50205468316274
"221084_at","chr6_GL000250v2_alt",0.224026861334298,4.54250860816492,2.41176543592746,0.0200838146047639,0.999929693523229,-3.50421554823147
"205509_at","chr12",0.189731548280907,4.54809407962158,2.41087024761241,0.020127293199907,0.999929693523229,-3.50522437262785
"216907_x_at","chr3",0.2081143872748,5.16296814425509,2.41058917340101,0.0201409622628024,0.999929693523229,-3.50554107599075
"201354_s_at","chr1",-0.254763144737199,7.27231630107996,-2.41017508339868,0.0201611153436781,0.999929693523229,-3.50600761217149
"201927_s_at","chr1",-0.319632196989357,7.66268826489805,-2.40958393415311,0.0201899171333549,0.999929693523229,-3.50667354172107
"214781_at","chr2",-0.226818809559882,5.66755171710909,-2.40925832339904,0.0202057972887164,0.999929693523229,-3.50704029639794
"210090_at","chr17",0.162256414291114,5.15082834793197,2.40848597536112,0.0202435100572988,0.999929693523229,-3.50791010759832
"214880_x_at","chr2",-0.186120999433397,7.63825789690752,-2.40581189156098,0.0203745731479097,0.999929693523229,-3.51092022071008
"210940_s_at","chr18",-0.148055486384907,5.43696263952077,-2.40366409274795,0.0204803954448939,0.999929693523229,-3.51333632310268
"205861_at","chr12",0.197032237739754,5.16112571434914,2.40266740247792,0.0205296706444866,0.999929693523229,-3.51445703790905
"221939_at","chr6_GL000254v2_alt",-0.26539249594465,7.89114583060546,-2.39966130984845,0.0206789363993364,0.999929693523229,-3.51783534423833
"216323_x_at","chr22",-0.286952718464515,7.56631691983245,-2.39679723222171,0.0208220598201806,0.999929693523229,-3.52105145820696
"201732_s_at","chr1",-0.320821787121444,7.44258118167225,-2.39657520657165,0.0208331920645534,0.999929693523229,-3.52130066820835
"203495_at","chr10",-0.241656058771147,5.52819615435818,-2.3960781854906,0.0208581318742038,0.999929693523229,-3.52185848828479
"204470_at","chr11",-0.51614239031855,7.08670346981073,-2.39571469472709,0.0208763883529443,0.999929693523229,-3.52226639537313
"221681_s_at","chr6_GL000253v2_alt",0.215618875003616,5.28776056859229,2.39069496073327,0.0211299832407409,0.999929693523229,-3.52789532974669
"213406_at","chr2",0.190578271295601,4.64391669904346,2.3898717246966,0.0211718366351371,0.999929693523229,-3.52881772970626
"214833_at","chr2",0.20977002702049,5.01806572592385,2.38965645707053,0.0211827931690592,0.999929693523229,-3.5290588930056
"208797_s_at","chr16",-0.255190830579586,6.01456429195398,-2.38643373352589,0.0213474326063813,0.999929693523229,-3.53266757596236
"218569_s_at","chr4",0.258298846183624,6.39558890808408,2.38495840550645,0.0214231865274741,0.999929693523229,-3.53431851578282
"213949_s_at","chr2",0.23658045746271,4.78395196647796,2.3834690170792,0.0214999078234529,0.999929693523229,-3.5359845032662
"221704_s_at","chr6_GL000253v2_alt",-0.260895888536676,6.36041649712743,-2.38058475727169,0.021649185280472,0.999929693523229,-3.53920879122989
"220070_at","chr6",-0.61477676174532,8.61112541028707,-2.375600774551,0.0219093356742497,0.999929693523229,-3.54477422831311
"203249_at","chr10",0.215051503375443,6.31069105438811,2.37123442676299,0.0221395546661874,0.999929693523229,-3.54964359734216
"201333_s_at","chr1",-0.244494100540563,6.70156352754013,-2.37103331847045,0.0221502104711708,0.999929693523229,-3.54986773042362
"209918_at","chr17",0.264444264250538,5.77493809530842,2.37097618082096,0.0221532387740449,0.999929693523229,-3.54993140742386
"207885_at","chr15",0.225736562439327,4.76061731767896,2.36898350586267,0.0222590839822724,0.999929693523229,-3.55215150233982
"212481_s_at","chr19",-0.315552923834377,7.06333673616231,-2.36800118745558,0.0223114290697783,0.999929693523229,-3.5532454727368
"221960_s_at","chr6_GL000254v2_alt",-0.382639032196928,7.78633557646278,-2.36795206549371,0.0223140495491138,0.999929693523229,-3.55330017003982
"220729_at","chr6",0.147092274051098,3.88695181645218,2.36668120929171,0.0223819413898129,0.999929693523229,-3.55471500522555
"213894_at","chr2",0.26397486138293,4.76461788364651,2.36340617809788,0.0225577571317841,0.999929693523229,-3.55835873680654
"206476_s_at","chr13",-0.129556408454607,4.34035250155301,-2.36068976388886,0.022704524823526,0.999929693523229,-3.56137840431948
"207426_s_at","chr15",0.221249616063409,4.39652017071286,2.3572175888625,0.0228933751739262,0.999929693523229,-3.56523482039206
"212400_at","chr19",-0.327845026482647,6.94605085828991,-2.3565497336881,0.0229298609519254,0.999929693523229,-3.56597614649884
"221710_x_at","chr6_GL000253v2_alt",-0.229108746492398,6.96441274774522,-2.35097645835073,0.0232363781566087,0.999929693523229,-3.57215704676763
"208139_s_at","chr15",0.211807944876935,4.52468063909989,2.35029144777329,0.0232743048832393,0.999929693523229,-3.57291606268467
"214078_at","chr2",-0.149880166273531,3.81308742387979,-2.34779857472072,0.0234127963649313,0.999929693523229,-3.57567699972945
"212698_s_at","chr19_GL949748v2_alt",0.259526874106335,10.6947104424357,2.34671435375855,0.0234732606678617,0.999929693523229,-3.57687719476041
"219809_at","chr6",0.177405173776475,7.55467116421113,2.34541504847179,0.0235459042397414,0.999929693523229,-3.57831498955369
"217501_at","chr3",0.145607849295146,8.38397812356889,2.3450444698863,0.0235666600590167,0.999929693523229,-3.57872496894476
"210098_s_at","chr17",-0.396828842091619,6.39343512982033,-2.34367093094493,0.0236437341672533,0.999929693523229,-3.58024416555532
"212485_at","chr19",0.158455592049158,7.02833524513955,2.34135643965487,0.0237741201162505,0.999929693523229,-3.58280274233004
